# Menlo Systems GmbH ScanControl
# Program Version 1.3.3
# Start: -320.00000000 ps, Average over 1 waveforms. Timestamp: 2021-08-18T14:33:50
# User time axis shift: 0 ps
# Time [ps]	THz Signal [a.u.]
-288.30000111	0.03080215
-288.26666777	0.03414072
-288.23333444	0.03891566
-288.20000111	0.04090321
-288.16666777	0.04401904
-288.13333444	0.04440109
-288.10000110	0.04403744
-288.06666777	0.04392833
-288.03333444	0.04009941
-288.00000110	0.03460312
-287.96666777	0.02711071
-287.93333444	0.02263794
-287.90000110	0.01532155
-287.86666777	0.00775437
-287.83333444	-0.00308219
-287.80000110	-0.01507878
-287.76666777	-0.02759688
-287.73333444	-0.04137142
-287.70000110	-0.05345704
-287.66666777	-0.06638703
-287.63333444	-0.07451767
-287.60000110	-0.08244420
-287.56666777	-0.08545384
-287.53333444	-0.08604602
-287.50000110	-0.08394374
-287.46666777	-0.08049570
-287.43333444	-0.07246885
-287.40000110	-0.06443983
-287.36666777	-0.05366989
-287.33333444	-0.03970103
-287.30000110	-0.02765620
-287.26666777	-0.01347511
-287.23333444	-0.00106691
-287.20000110	0.01113901
-287.16666777	0.02183700
-287.13333444	0.02970172
-287.10000110	0.03169282
-287.06666777	0.03290028
-287.03333444	0.03193002
-287.00000110	0.02837835
-286.96666777	0.02552026
-286.93333443	0.01902484
-286.90000110	0.01347085
-286.86666777	0.01021952
-286.83333443	0.01038658
-286.80000110	0.00829299
-286.76666777	0.01034742
-286.73333443	0.01506295
-286.70000110	0.02238459
-286.66666777	0.02887858
-286.63333443	0.03453073
-286.60000110	0.04025167
