# Menlo Systems GmbH ScanControl
# Program Version 1.3.3
# Start: -320.00000000 ps, Average over 5 waveforms. Timestamp: 2021-08-03T15:30:36
# User time axis shift: 0 ps
# Time [ps]	THz Signal [a.u.]
-289.16666843	-0.04147387
-289.13333510	-0.04595485
-289.10000177	-0.04896944
-289.06666843	-0.04898981
-289.03333510	-0.04685288
-289.00000177	-0.04378664
-288.96666843	-0.03871079
-288.93333510	-0.03340271
-288.90000177	-0.02669079
-288.86666843	-0.02170092
-288.83333510	-0.01718497
-288.80000177	-0.01234561
-288.76666843	-0.00778283
-288.73333510	-0.00244363
-288.70000177	0.00264713
-288.66666843	0.00964535
-288.63333510	0.01619052
-288.60000177	0.02089787
-288.56666843	0.02748615
-288.53333510	0.03311773
-288.50000176	0.03795120
-288.46666843	0.04295818
-288.43333510	0.04713310
-288.40000176	0.05076379
-288.36666843	0.05593117
-288.33333510	0.05847163
-288.30000176	0.06022908
-288.26666843	0.06124182
-288.23333510	0.06040474
-288.20000176	0.05646685
-288.16666843	0.05093451
-288.13333510	0.04313958
-288.10000176	0.03460850
-288.06666843	0.02377739
-288.03333510	0.01469211
-288.00000176	0.00233461
-287.96666843	-0.01080128
-287.93333510	-0.02398647
-287.90000176	-0.03895332
-287.86666843	-0.05336790
-287.83333509	-0.06904201
-287.80000176	-0.08180868
-287.76666843	-0.09314346
-287.73333509	-0.10172781
-287.70000176	-0.10735419
-287.66666843	-0.10892213
-287.63333509	-0.10706391
-287.60000176	-0.10262016
-287.56666843	-0.09520372
-287.53333509	-0.08492881
-287.50000176	-0.07138918
-287.46666843	-0.05721613
-287.43333509	-0.03955494
-287.40000176	-0.02309161
-287.36666843	-0.00575679
-287.33333509	0.01182510
-287.30000176	0.02643736
-287.26666843	0.03877899
-287.23333509	0.04759522
-287.20000176	0.05250054
-287.16666843	0.05489569
-287.13333509	0.05345741
-287.10000176	0.04884675
-287.06666842	0.04312634
-287.03333509	0.03630323
-287.00000176	0.02982209
-286.96666842	0.02386871
-286.93333509	0.01977508
