# Menlo Systems GmbH ScanControl
# Program Version 1.3.3
# Start: -320.00000000 ps, Average over 40 waveforms. Timestamp: 2021-08-03T15:33:19
# User time axis shift: 0 ps
# Time [ps]	THz Signal [a.u.]
-294.00000218	0.03330072
-293.96666884	0.04072006
-293.93333551	0.05076778
-293.90000218	0.06268080
-293.86666884	0.07457658
-293.83333551	0.08346153
-293.80000218	0.08690619
-293.76666884	0.08395636
-293.73333551	0.07464200
-293.70000218	0.05944809
-293.66666884	0.04146141
-293.63333551	0.02100807
-293.60000218	0.00017006
-293.56666884	-0.02066419
-293.53333551	-0.04026804
-293.50000218	-0.05842429
-293.46666884	-0.07401491
-293.43333551	-0.08690259
-293.40000218	-0.09516933
-293.36666884	-0.09917162
-293.33333551	-0.09772665
-293.30000217	-0.09024785
-293.26666884	-0.07662939
-293.23333551	-0.05787187
-293.20000217	-0.03610216
-293.16666884	-0.01412339
-293.13333551	0.00574955
-293.10000217	0.02084468
-293.06666884	0.03029585
-293.03333551	0.03389356
-293.00000217	0.03315393
-292.96666884	0.02907228
-292.93333551	0.02341923
-292.90000217	0.01695706
-292.86666884	0.01238879
-292.83333551	0.01054913
-292.80000217	0.01200613
-292.76666884	0.01700200
-292.73333550	0.02523625
-292.70000217	0.03539201
-292.66666884	0.04656946
-292.63333550	0.05549010
-292.60000217	0.06036151
-292.56666884	0.05886125
-292.53333550	0.05122794
-292.50000217	0.03685056
-292.46666884	0.01796139
-292.43333550	-0.00378672
-292.40000217	-0.02512757
-292.36666884	-0.04385102
-292.33333550	-0.05814788
-292.30000217	-0.06628772
-292.26666884	-0.06839954
-292.23333550	-0.06386988
-292.20000217	-0.05271791
-292.16666883	-0.03632750
-292.13333550	-0.01441166
-292.10000217	0.01045961
-292.06666883	0.03721678
-292.03333550	0.06446141
-292.00000217	0.08978454
-291.96666883	0.11321905
-291.93333550	0.13436424
-291.90000217	0.15211652
-291.86666883	0.16694720
-291.83333550	0.17734720
-291.80000217	0.17996962
-291.76666883	0.17207410
-291.73333550	0.15179944
-291.70000217	0.11774947
-291.66666883	0.07213824
-291.63333550	0.01789120
-291.60000216	-0.04045916
-291.56666883	-0.09669172
-291.53333550	-0.14594363
-291.50000216	-0.18496831
-291.46666883	-0.21010878
-291.43333550	-0.22056037
-291.40000216	-0.21663834
-291.36666883	-0.20045056
-291.33333550	-0.17435595
-291.30000216	-0.14186580
-291.26666883	-0.10634310
-291.23333550	-0.07218919
-291.20000216	-0.04183830
-291.16666883	-0.01725511
-291.13333550	0.00211561
-291.10000216	0.01670589
-291.06666883	0.02858873
-291.03333549	0.03934440
-291.00000216	0.04960062
-290.96666883	0.05943283
-290.93333549	0.06644834
-290.90000216	0.07033726
-290.86666883	0.06897899
-290.83333549	0.06199052
-290.80000216	0.05095556
-290.76666883	0.03709428
-290.73333549	0.02255379
-290.70000216	0.01164466
-290.66666883	0.00444292
-290.63333549	0.00265740
-290.60000216	0.00523661
-290.56666883	0.00966386
-290.53333549	0.01442859
-290.50000216	0.01712185
-290.46666882	0.01641101
-290.43333549	0.01413830
-290.40000216	0.01124764
-290.36666882	0.01027472
-290.33333549	0.01118085
-290.30000216	0.01540125
-290.26666882	0.02084682
-290.23333549	0.02625730
-290.20000216	0.03063406
-290.16666882	0.03334542
-290.13333549	0.03381767
